Estado_Civil,Nacionalidad,Desplazado,Género,Edad_Inscripción,Internacional,Calificación_de_la_madre,Calificación_del_padre,Profesión_de_la_madre,Profesión_del_padre,Necesidades_educativas_especiales,Deudor,Matriculas_al_día,Tasa_Desempleo,Tasa_Inflacion,PIB,Modo_de_Aplicación,Orden_Solicitud,Curso,Asistencia_diurnal_nocturna,Titulacion_previa,Beca_Titular,UC_1er_sem_acreditado,UC_1er_sem_matriculado,UC_1er_sem_evaluaciones,UC_1er_sem_aprobados,UC_1er_sem_grado,UC_1er_sem_sinevaluaciones,UC_2do_sem_acreditado,UC_2do_sem_matriculado,UC_2do_sem_evaluaciones,UC_2do_sem_aprobados,UC_2do_sem_grado,UC_2do_sem_sinevaluaciones,Objetivo
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,16,1,1,0,1,0,0,1,12.16666667,1,1,0,0,1,13.16666667,1,0
1,1,1,0,1,0,0,0,0,0,1,0,1,13.9,-0.3,0.79,1,4,10,1,1,0,1,1,0,0,11.83333333,1,1,1,1,0,11.5,1,0
1,1,1,0,0,0,0,0,1,1,0,1,0,8.9,1.4,3.51,0,1,6,1,0,0,0,0,0,0,13.125,1,0,0,0,1,13,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,9.4,-0.8,-3.12,0,1,12,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,1,11.1,0.6,2.02,0,1,10,1,1,0,0,0,0,0,12.625,1,0,0,0,0,11,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,0,2,14,1,1,1,1,1,0,0,11.2,1,1,1,0,0,13.125,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,9,1,1,1,1,0,0,0,11.4,1,1,0,0,0,12.2,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,4,12,1,1,0,1,0,0,0,12.85,1,1,0,0,0,12.62142857,1,0
1,1,1,0,1,0,0,0,1,1,0,0,1,12.4,0.5,1.79,1,1,9,1,1,1,1,0,1,0,10.75,1,1,0,0,0,13,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,1,10,1,1,1,1,1,0,1,11.33333333,1,1,1,0,1,11.83333333,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,1,12,1,1,1,1,0,1,0,14.14125,1,1,0,1,0,14.14125,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,11.1,0.6,2.02,1,2,12,1,1,1,1,0,1,1,12.99333333,1,1,0,0,0,12.66875,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,11,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,0,0,0,0,0,1,0,0,1,0,16.2,0.3,-0.92,0,1,9,1,1,0,0,0,0,0,10.21428571,1,0,0,0,0,11.38461538,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,0,5,16,1,1,1,1,1,1,1,11.66666667,1,1,1,0,0,12,1,1
0,1,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,0,1,4,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,1,10,1,1,0,1,1,0,1,11.5,1,1,1,0,1,13.28571429,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,11,1,1,0,1,1,1,0,11.6,1,1,1,0,0,13,1,0
1,1,1,1,0,0,0,0,1,0,0,0,0,15.5,2.8,-4.06,0,1,4,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1
1,1,0,0,0,0,0,0,1,0,0,0,0,12.7,3.7,-1.7,0,1,16,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,0,0,1,0,1,0,0,1,7.6,2.6,0.32,1,1,12,1,1,1,1,0,0,1,12.96666667,1,1,0,0,1,12.96666667,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,11.1,0.6,2.02,0,2,12,1,1,0,1,0,0,0,14.12571429,1,1,0,1,0,14.36875,1,0
1,1,1,0,0,0,0,1,1,0,0,0,1,15.5,2.8,-4.06,0,1,6,1,1,0,1,1,0,1,12.66666667,1,1,1,0,0,12.25,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,1,2,12,1,1,0,1,0,0,1,12.78333333,1,1,0,0,0,12.84285714,1,0
1,1,1,0,0,0,0,1,0,1,0,0,1,16.2,0.3,-0.92,0,6,12,1,1,1,1,0,0,0,13.37142857,1,1,0,0,0,13.66666667,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,10.8,1.4,1.74,0,5,13,1,1,1,1,0,1,0,13.38571429,1,1,0,1,0,13.3875,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,5,11,1,1,1,1,1,0,1,13.42857143,1,1,1,0,1,12.66666667,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,4,16,1,1,0,1,1,1,0,12.66666667,1,1,1,1,0,11,1,0
1,1,1,0,1,0,0,0,1,0,0,0,1,7.6,2.6,0.32,1,1,12,1,1,0,1,0,0,1,12.91666667,1,1,0,0,1,12.91666667,1,0
1,1,1,0,1,0,0,0,0,1,0,0,1,12.4,0.5,1.79,1,1,10,1,1,1,1,1,0,1,14,1,1,1,0,1,13.66666667,1,0
1,1,1,0,1,0,0,1,0,0,0,0,1,9.4,-0.8,-3.12,0,1,12,1,1,0,1,0,0,0,14.3775,0,1,0,0,0,14.3775,0,0
1,1,0,0,0,0,0,1,1,1,0,0,1,11.1,0.6,2.02,1,1,15,1,1,1,1,1,0,1,14.28571429,1,1,1,0,1,13.16666667,1,0
1,1,0,0,1,0,0,1,0,0,0,0,0,12.7,3.7,-1.7,1,4,15,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,3,12,1,1,1,1,0,0,1,12.63333333,1,1,0,0,1,12.63333333,1,0
0,1,1,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,3,6,1,1,0,1,0,0,0,12.2,0,1,0,0,0,11.33333333,0,0
1,1,1,0,0,0,0,0,0,0,0,1,1,16.2,0.3,-0.92,0,2,11,1,1,0,1,1,0,1,12.16666667,1,1,1,1,0,11.66666667,1,1
1,1,0,0,0,0,0,0,1,1,1,0,1,16.2,0.3,-0.92,1,1,10,1,1,1,1,1,0,1,11.875,1,1,1,0,1,14.42857143,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,12,1,1,1,1,0,0,0,12.16,1,1,0,0,0,13.4,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,12.4,0.5,1.79,0,1,4,1,1,1,1,1,0,1,15,1,1,1,1,1,14.33333333,1,0
1,1,1,0,1,0,0,0,1,1,0,0,1,12.7,3.7,-1.7,1,2,13,1,1,0,1,0,0,0,15.15555556,1,1,0,1,0,16.8,1,0
1,1,1,0,0,0,0,0,0,1,0,1,0,15.5,2.8,-4.06,0,1,6,1,1,1,1,1,0,0,13,1,1,1,1,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,1,5,1,1,0,1,1,0,1,12.66666667,1,1,1,1,1,13.25,1,0
1,1,0,0,1,0,0,1,0,0,0,0,1,11.1,0.6,2.02,1,1,6,1,1,0,1,1,0,1,12,1,1,1,0,0,12.75,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,7.6,2.6,0.32,1,2,9,1,1,0,1,0,1,0,11.33333333,1,1,0,1,0,12.2,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,1,3,12,1,1,0,1,0,1,0,13.61428571,1,1,0,1,0,13.61428571,1,0
1,1,0,0,0,0,0,0,0,0,0,1,1,15.5,2.8,-4.06,0,1,11,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,2,13,1,1,1,1,0,0,0,11.97142857,1,1,0,1,0,14.4375,1,0
1,1,0,0,0,0,0,0,0,0,0,1,0,9.4,-0.8,-3.12,1,1,9,1,1,1,1,0,0,0,13,0,1,0,0,0,11.5,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,0,1,6,1,1,0,1,0,0,0,14.2,1,1,0,0,0,14.8,1,0
1,1,0,0,0,0,0,0,1,1,0,0,1,15.5,2.8,-4.06,1,1,12,1,1,1,1,0,0,0,15.115,1,1,0,0,0,15.092,1,0
1,1,0,0,0,0,0,1,0,1,0,0,1,8.9,1.4,3.51,0,1,10,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,1,0,0,0,1,0,0,0,1,9.4,-0.8,-3.12,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,10,1,1,1,1,1,1,0,10.8,1,1,1,0,1,10.5,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,12,1,1,1,1,0,0,1,14.25,1,1,0,0,0,13.06363636,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,11,1,1,1,1,1,0,0,12.25,1,1,1,0,0,12.33333333,1,0
1,1,0,0,1,0,0,1,0,0,0,0,1,13.9,-0.3,0.79,1,1,5,1,1,1,0,1,1,1,12,0,1,1,0,0,11.14285714,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,6,12,1,1,1,1,0,1,0,13.40375,1,1,0,1,0,13.40375,1,0
1,1,0,1,1,0,0,0,1,0,0,0,1,16.2,0.3,-0.92,0,1,7,1,1,0,1,0,0,0,11,1,1,0,0,0,11,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,2,11,1,1,0,1,1,1,0,11.2,1,1,1,0,0,12.5,1,0
0,1,1,1,0,0,0,0,1,1,0,0,1,7.6,2.6,0.32,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,1,0,0,1,16.2,0.3,-0.92,1,1,10,1,1,0,1,1,0,0,11.57142857,1,1,1,0,0,13,1,1
1,1,1,1,0,0,0,0,1,0,0,1,1,12.4,0.5,1.79,0,1,4,1,0,0,1,1,0,1,15.28571429,1,1,1,0,1,15.16666667,1,0
1,1,1,1,0,0,0,0,0,1,0,0,1,10.8,1.4,1.74,0,2,9,1,1,0,1,0,1,0,11.6,1,1,0,0,0,11,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,1,15,1,0,0,1,1,0,1,14.66666667,1,1,1,0,1,13.5,1,0
1,1,1,1,0,0,0,0,1,0,0,0,1,10.8,1.4,1.74,1,2,12,1,1,1,1,0,1,0,14.93571429,1,1,0,1,0,14.93571429,1,0
1,1,0,1,1,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,2,11,1,1,1,1,1,0,0,10.66666667,1,1,1,0,0,12,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,8,1,1,0,1,1,0,1,11.33333333,1,1,1,0,0,11.33333333,1,0
1,1,0,1,0,0,0,0,1,0,0,0,1,9.4,-0.8,-3.12,0,2,12,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1,1,1,1,0,0,0,1,1,0,0,0,1,12.4,0.5,1.79,0,1,2,1,1,0,0,0,0,0,11.45454545,1,0,0,0,0,12.25,1,1
1,1,0,1,0,0,0,1,0,0,0,0,0,12.7,3.7,-1.7,0,1,17,0,1,0,1,0,0,0,11,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,1,5,1,1,0,0,1,1,1,13.42857143,0,1,1,0,0,11.5,1,0
1,1,0,1,0,0,0,1,0,0,0,0,1,15.5,2.8,-4.06,0,1,17,0,1,0,1,0,0,0,11,1,1,0,0,0,13.4,1,0
1,1,0,1,0,0,0,1,1,1,0,0,1,15.5,2.8,-4.06,1,1,15,1,1,0,1,1,1,1,12.83333333,1,1,1,1,1,13.33333333,1,0
1,1,0,1,1,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,5,1,1,0,1,1,0,1,12.33333333,1,1,1,0,0,10.8,0,0
1,1,0,1,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,1,12,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,1,0,1,0,0,0,0,1,1,0,0,1,13.9,-0.3,0.79,1,1,10,1,1,1,1,1,0,1,13.85714286,1,1,1,0,1,14,1,0
1,1,1,1,1,0,0,1,1,0,0,0,1,12.7,3.7,-1.7,1,1,8,1,1,0,1,0,0,0,15.4,1,1,0,0,0,15.6,1,1
0,1,0,1,0,0,0,0,1,0,0,0,1,8.9,1.4,3.51,0,1,10,1,1,0,1,1,0,0,12.25,1,1,1,0,0,0,1,1
1,1,1,1,0,0,0,1,1,0,0,0,1,16.2,0.3,-0.92,0,1,4,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1
1,1,0,1,0,0,0,0,1,1,0,0,1,11.1,0.6,2.02,0,1,7,1,1,0,1,0,0,0,15.8,1,1,0,1,0,13.71428571,1,0
1,1,0,1,0,0,0,0,0,0,1,0,1,12.4,0.5,1.79,0,1,14,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,1,0,0,0,0,0,1,0,0,1,12.7,3.7,-1.7,0,1,12,1,1,0,1,0,1,0,13.61428571,1,1,0,1,0,13.61428571,1,0
1,1,0,1,0,0,0,0,1,0,0,1,1,8.9,1.4,3.51,0,1,7,1,1,0,1,0,0,0,10,1,1,0,0,0,11,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,15,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
1,1,1,1,0,0,0,0,1,1,0,0,1,12.4,0.5,1.79,1,5,9,1,1,0,1,0,0,0,10.33333333,1,1,0,0,0,12.8,1,0
1,1,0,1,0,0,0,0,1,1,0,0,1,15.5,2.8,-4.06,1,1,4,1,1,1,1,1,0,0,12,0,1,1,0,0,12.5,1,0
1,1,1,1,0,0,0,0,1,0,0,0,1,9.4,-0.8,-3.12,1,5,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,1,0,0,0,0,1,0,0,0,1,9.4,-0.8,-3.12,0,1,8,1,1,0,1,0,0,0,13.75,0,1,0,0,0,12,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,3,5,1,1,1,1,1,0,1,15.16666667,1,1,1,0,1,12.33333333,1,0
1,1,0,1,0,0,0,0,1,1,0,1,1,8.9,1.4,3.51,0,1,4,1,1,0,0,0,0,0,11.8,1,0,0,0,0,11.44444444,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,7,1,1,0,1,0,0,0,11.5,1,1,0,0,0,0,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,5,1,0,0,1,1,0,1,14.5,1,1,1,1,1,11.33333333,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,2,10,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,0,0,0,0,1,0,0,0,1,15.5,2.8,-4.06,0,1,15,1,1,0,1,1,0,0,11.33333333,0,1,1,0,0,12.33333333,1,0
1,1,1,1,0,0,0,0,1,0,0,0,0,9.4,-0.8,-3.12,1,1,9,1,1,0,1,0,0,0,12,0,1,0,0,0,11,1,1
1,1,0,1,0,0,0,0,1,1,0,0,0,12.7,3.7,-1.7,0,2,9,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,1,0,0,0,15.5,2.8,-4.06,0,2,17,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,4,1,0,0,1,1,1,1,14.5,1,1,1,0,1,15.3,1,0
1,1,0,1,0,0,0,1,0,0,0,0,1,7.6,2.6,0.32,1,1,9,1,1,0,1,0,0,0,10,1,1,0,0,0,13,1,0
1,1,0,1,1,0,0,1,1,1,0,0,1,12.4,0.5,1.79,1,1,9,1,1,0,1,0,0,0,11.6,1,1,0,0,0,13.2,1,0
1,1,1,1,1,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,0,3,11,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
0,1,0,1,0,0,0,1,1,1,0,1,0,16.2,0.3,-0.92,0,1,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,0,0,0,0,1,1,0,0,1,7.6,2.6,0.32,1,1,11,1,1,0,1,1,1,1,12.66666667,1,1,1,0,0,12.2,1,0
1,1,1,1,0,0,0,0,1,0,0,0,1,9.4,-0.8,-3.12,1,2,9,1,1,0,1,0,0,0,10.66666667,0,1,0,0,0,11.33333333,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,5,1,1,1,0,1,0,1,12.66666667,1,0,1,0,0,12.4,1,0
0,1,0,1,0,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,14,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,1,0,0,0,0,1,0,0,0,1,12.4,0.5,1.79,0,1,9,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,6,9,1,1,0,1,0,0,0,12.66666667,0,1,0,0,0,12.5,1,0
1,1,1,1,0,0,0,1,1,1,0,0,1,10.8,1.4,1.74,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,0,0,0,0,1,0,0,0,0,1,8.9,1.4,3.51,0,1,1,1,1,0,0,0,0,0,13.18181818,1,0,0,0,0,11.64285714,1,0
1,1,1,0,1,0,0,0,1,1,0,0,1,12.7,3.7,-1.7,1,6,12,1,1,1,1,0,1,0,13.58571429,1,1,0,1,0,13.58571429,1,0
1,1,1,0,1,0,0,0,0,1,0,0,1,12.7,3.7,-1.7,1,1,13,1,1,0,1,0,0,0,11.15555556,1,1,0,0,0,11.425,1,0
1,1,0,1,0,0,0,0,1,0,0,0,1,9.4,-0.8,-3.12,0,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,0,0,1,15.5,2.8,-4.06,0,1,5,1,1,0,0,0,0,0,14,1,0,0,0,0,13.61538462,1,0
1,0,1,0,1,1,0,0,0,0,0,0,0,10.8,1.4,1.74,0,2,15,1,1,0,1,1,1,0,12,1,1,1,0,0,0,1,1
1,0,0,0,1,1,0,0,0,1,0,0,1,12.4,0.5,1.79,0,2,6,1,1,0,1,1,0,1,13.5,1,1,1,0,1,12,1,0
1,1,1,0,1,0,0,0,1,0,0,0,1,12.7,3.7,-1.7,1,3,12,1,1,1,1,0,1,0,12.21428571,1,1,0,1,0,12.21428571,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,11,1,1,1,1,1,1,1,12.66666667,1,1,1,0,1,13,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,16,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,1,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,6,12,1,1,1,1,0,0,0,14.44142857,1,1,0,1,0,13.65625,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,0,1,9,1,1,1,1,0,0,0,11.6,1,1,0,0,0,12.625,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,14,1,1,0,1,1,0,1,14.71428571,1,1,1,0,1,15.83333333,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,1,16,1,1,1,1,0,1,1,12.83333333,1,1,1,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,1,5,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,0,0,0,1,0,0,0,1,10.8,1.4,1.74,1,1,10,1,1,0,1,1,0,1,13.83333333,1,1,1,0,1,11.83333333,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,9.4,-0.8,-3.12,1,5,12,1,1,0,1,0,0,0,13.2325,0,1,0,0,0,13.2325,0,0
1,1,1,1,1,0,0,0,1,1,0,0,1,9.4,-0.8,-3.12,1,2,15,1,1,1,1,1,0,1,14,1,1,1,0,1,14.16666667,1,0
1,1,1,1,1,0,0,0,0,0,0,1,1,8.9,1.4,3.51,0,4,7,1,1,0,1,0,0,0,10.66666667,1,1,0,0,0,11.33333333,1,0
1,1,1,1,1,0,0,1,0,0,0,0,1,7.6,2.6,0.32,1,1,7,1,1,0,1,0,0,0,10.5,1,1,0,0,0,10.5,0,0
1,1,1,0,1,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,1,15,1,1,0,1,1,0,1,14,1,1,1,0,1,13.5,1,1
1,1,1,0,1,0,0,1,0,0,0,0,1,9.4,-0.8,-3.12,1,3,12,1,1,0,1,0,1,0,13.07375,1,1,0,1,0,13.07375,1,0
1,0,0,1,0,1,0,0,1,0,0,0,1,11.1,0.6,2.02,0,1,10,1,1,0,1,1,0,1,12.33333333,1,1,1,0,1,13.42857143,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,15.5,2.8,-4.06,0,1,3,0,1,0,1,1,0,0,10.66666667,0,1,1,0,0,11.2,1,0
1,1,1,0,1,0,0,0,0,1,0,0,1,16.2,0.3,-0.92,1,2,15,1,1,1,1,1,0,1,13.66666667,1,1,1,0,1,14.66666667,1,0
1,1,0,0,1,0,0,1,1,0,0,1,1,9.4,-0.8,-3.12,1,4,12,1,1,0,1,0,0,0,14.4025,0,1,0,0,0,14.4025,0,0
1,1,1,0,1,0,0,1,0,0,0,0,1,7.6,2.6,0.32,0,4,12,1,1,0,1,0,0,1,13.98333333,1,1,0,0,1,13.98333333,1,0
1,1,1,0,1,0,0,1,0,0,0,0,1,10.8,1.4,1.74,1,1,10,1,1,1,1,1,0,1,13.66666667,1,1,1,0,1,13,1,0
1,1,0,0,0,0,0,1,1,0,0,0,1,12.7,3.7,-1.7,0,1,17,0,1,0,1,0,0,0,12,1,1,0,0,0,11.25,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,7.6,2.6,0.32,1,1,16,1,1,0,1,1,0,1,14.16666667,1,1,1,0,1,13.66666667,1,0
1,1,1,0,1,0,0,0,0,1,0,0,1,10.8,1.4,1.74,1,4,16,1,1,0,1,1,0,0,12.2,1,1,1,0,0,12.2,1,0
1,1,0,0,0,0,0,0,1,1,0,0,1,11.1,0.6,2.02,0,1,4,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,0,0,1,1,1,0,1,0,11.1,0.6,2.02,1,1,16,1,1,0,1,0,0,1,11.5,1,1,0,1,1,13.16666667,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,13,1,1,0,1,0,0,1,12.16666667,1,1,0,1,0,11.675,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,9,1,1,0,1,0,0,0,10,0,1,0,0,0,12,1,0
1,1,0,0,1,0,0,1,0,1,0,0,1,16.2,0.3,-0.92,0,1,5,1,1,1,1,1,0,1,12.66666667,1,1,1,0,1,12.16666667,1,0
1,1,0,0,1,0,0,0,1,1,0,0,1,13.9,-0.3,0.79,0,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,0,0,0,1,0,0,0,0,1,9.4,-0.8,-3.12,0,3,6,1,1,0,1,0,0,0,13,0,1,0,1,0,12,0,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,16,1,1,1,1,1,1,0,12.2,1,1,1,0,0,0,1,1
1,1,1,0,0,0,0,1,0,0,0,1,1,8.9,1.4,3.51,0,1,3,0,0,1,0,0,0,0,12.72727273,1,0,0,0,0,12.6,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,4,12,1,1,0,1,0,1,0,12.66571429,1,1,0,1,0,12.66571429,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,2,2,1,1,0,0,0,0,0,12.57894737,1,0,0,0,0,12.11764706,1,0
1,1,0,1,0,0,0,0,1,0,0,0,1,10.8,1.4,1.74,1,1,12,1,1,0,1,0,0,0,12.002,0,1,0,0,0,12.002,0,1
0,1,0,1,0,0,0,1,0,1,0,0,1,13.9,-0.3,0.79,0,1,17,0,1,0,1,0,0,0,10.75,1,1,0,0,0,11.33333333,1,1
0,1,0,1,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,0,1,17,0,0,0,1,0,1,0,11,1,1,0,0,0,11,1,1
1,1,1,1,1,0,0,0,0,0,0,1,1,12.4,0.5,1.79,0,5,7,1,1,0,1,0,0,0,12.5,1,1,0,0,0,11.28571429,1,0
1,1,0,1,0,0,0,0,1,0,0,0,1,15.5,2.8,-4.06,1,2,11,1,1,0,1,1,1,0,12,1,1,1,0,0,11,1,1
1,1,1,1,0,0,0,1,0,0,0,0,1,10.8,1.4,1.74,0,1,14,1,1,1,1,1,0,0,13.75,1,1,1,0,1,11.55555556,1,0
1,1,0,1,0,0,0,0,1,0,0,0,1,8.9,1.4,3.51,0,1,9,1,1,0,1,0,0,0,11,1,1,0,0,0,10,1,0
1,1,0,1,0,0,0,0,0,0,0,1,0,12.7,3.7,-1.7,0,1,7,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,0,0,1,16.2,0.3,-0.92,0,1,9,1,1,0,1,0,0,0,10.75,1,1,0,0,0,11,0,1
1,1,1,1,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,4,9,1,1,1,1,0,0,0,11.8,1,1,0,1,0,11.6,1,0
1,1,0,1,0,0,0,0,0,0,0,1,0,15.5,2.8,-4.06,0,1,11,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,1,0,11.1,0.6,2.02,0,1,14,1,1,0,1,1,0,0,12.25,1,1,1,0,0,13.4,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,2,9,1,1,0,1,0,1,0,10.66666667,0,1,0,0,0,14,1,1
0,1,0,0,0,0,0,0,1,0,0,0,1,12.7,3.7,-1.7,0,1,13,1,1,0,1,0,0,0,11.95,1,1,0,0,0,12.04285714,1,0
0,1,0,0,0,0,0,0,1,1,0,0,1,10.8,1.4,1.74,0,2,13,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
